source_pdf_url,saved_path,status
https://www.hiroshima-u.ac.jp/system/files/276757/04_03hougakubu-p-ks_r8.pdf,downloads/www.hiroshima-u.ac.jp/04_03hougakubu-p-ks_r8.pdf,ok:567KB
https://www.hiroshima-u.ac.jp/system/files/276758/05_03keizaigakubu-p-ks_r8.pdf,downloads/www.hiroshima-u.ac.jp/05_03keizaigakubu-p-ks_r8.pdf,ok:214KB
https://www.hiroshima-u.ac.jp/system/files/278595/12_2jyohoukagakubu-1-ks_r8.pdf,downloads/www.hiroshima-u.ac.jp/12_2jyohoukagakubu-1-ks_r8.pdf,ok:623KB
https://www.hiroshima-u.ac.jp/system/files/278631/bessi_20251224.pdf,downloads/www.hiroshima-u.ac.jp/bessi_20251224.pdf,ok:75KB
https://www.hiroshima-u.ac.jp/system/files/276760/03_07kyoikugakubu_kokugo-ks_r8.pdf,downloads/www.hiroshima-u.ac.jp/03_07kyoikugakubu_kokugo-ks_r8.pdf,ok:202KB
https://www.hiroshima-u.ac.jp/system/files/276761/11_4seibutuseisangakubu-suisen-ks_r8.pdf,downloads/www.hiroshima-u.ac.jp/11_4seibutuseisangakubu-suisen-ks_r8.pdf,ok:692KB
https://www.hiroshima-u.ac.jp/system/files/254217/01m-suugaku5.pdf,downloads/www.hiroshima-u.ac.jp/01m-suugaku5.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254218/02m-suugaku6.pdf,downloads/www.hiroshima-u.ac.jp/02m-suugaku6.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254437/04m-kokugo-kindai.pdf,downloads/www.hiroshima-u.ac.jp/04m-kokugo-kindai.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254329/05m-kokugo-koten.pdf,downloads/www.hiroshima-u.ac.jp/05m-kokugo-koten.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254463/06m-rika.pdf,downloads/www.hiroshima-u.ac.jp/06m-rika.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254223/07m-butsuri.pdf,downloads/www.hiroshima-u.ac.jp/07m-butsuri.pdf,ok:2410KB
https://www.hiroshima-u.ac.jp/system/files/254224/08m-kagaku.pdf,downloads/www.hiroshima-u.ac.jp/08m-kagaku.pdf,ok:3130KB
https://www.hiroshima-u.ac.jp/system/files/254225/09m-seibutsu.pdf,downloads/www.hiroshima-u.ac.jp/09m-seibutsu.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254226/10m-chigaku.pdf,downloads/www.hiroshima-u.ac.jp/10m-chigaku.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254227/11m1eigo.pdf,downloads/www.hiroshima-u.ac.jp/11m1eigo.pdf,ok:175KB
https://www.hiroshima-u.ac.jp/system/files/254742/11m-eigo.pdf,downloads/www.hiroshima-u.ac.jp/11m-eigo.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254330/14m-chugokugo.pdf,downloads/www.hiroshima-u.ac.jp/14m-chugokugo.pdf,ok:2458KB
https://www.hiroshima-u.ac.jp/system/files/254371/03m-syoronbun.pdf,downloads/www.hiroshima-u.ac.jp/03m-syoronbun.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/266828/16Zm-kyoikugakubu_ongaku-jitsugi.pdf,downloads/www.hiroshima-u.ac.jp/16Zm-kyoikugakubu_ongaku-jitsugi.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/259383/15Zm-kyoikugakubu_bijyutsu-jitsugi.pdf,downloads/www.hiroshima-u.ac.jp/15Zm-kyoikugakubu_bijyutsu-jitsugi.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254331/z01k-suugaku5.pdf,downloads/www.hiroshima-u.ac.jp/z01k-suugaku5.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254332/z02k-suugaku6.pdf,downloads/www.hiroshima-u.ac.jp/z02k-suugaku6.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254337/z04k-kokugo-kindai.pdf,downloads/www.hiroshima-u.ac.jp/z04k-kokugo-kindai.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254456/z05k-kokugo-koten.pdf,downloads/www.hiroshima-u.ac.jp/z05k-kokugo-koten.pdf,ok:729KB
https://www.hiroshima-u.ac.jp/system/files/254340/z07k-butsuri.pdf,downloads/www.hiroshima-u.ac.jp/z07k-butsuri.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254341/z08k-kagaku.pdf,downloads/www.hiroshima-u.ac.jp/z08k-kagaku.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254342/z09k-seibutsu.pdf,downloads/www.hiroshima-u.ac.jp/z09k-seibutsu.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254343/z10k-chigaku.pdf,downloads/www.hiroshima-u.ac.jp/z10k-chigaku.pdf,ok:1307KB
https://www.hiroshima-u.ac.jp/system/files/254344/z11k-eigo.pdf,downloads/www.hiroshima-u.ac.jp/z11k-eigo.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254374/z14k-chugokugo.pdf,downloads/www.hiroshima-u.ac.jp/z14k-chugokugo.pdf,ok:1705KB
https://www.hiroshima-u.ac.jp/system/files/254334/z03k-syoronbun.pdf,downloads/www.hiroshima-u.ac.jp/z03k-syoronbun.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/254989/01km-kyoiku-kenkou_r7.pdf,downloads/www.hiroshima-u.ac.jp/01km-kyoiku-kenkou_r7.pdf,ok:469KB
https://www.hiroshima-u.ac.jp/system/files/258901/00K-kyoikugakubu_bijyutsu-jitsugi.pdf,downloads/www.hiroshima-u.ac.jp/00K-kyoikugakubu_bijyutsu-jitsugi.pdf,ok:398KB
https://www.hiroshima-u.ac.jp/system/files/254991/02km-kyoiku-kyoiku_r7.pdf,downloads/www.hiroshima-u.ac.jp/02km-kyoiku-kyoiku_r7.pdf,ok:410KB
https://www.hiroshima-u.ac.jp/system/files/254992/03km-kyoiku-shinri_r7.pdf,downloads/www.hiroshima-u.ac.jp/03km-kyoiku-shinri_r7.pdf,ok:1309KB
https://www.hiroshima-u.ac.jp/system/files/254994/04km-hougaku_r7.pdf,downloads/www.hiroshima-u.ac.jp/04km-hougaku_r7.pdf,ok:1174KB
https://www.hiroshima-u.ac.jp/system/files/255159/05km-keizaii_r7.pdf,downloads/www.hiroshima-u.ac.jp/05km-keizaii_r7.pdf,ok:897KB
https://www.hiroshima-u.ac.jp/system/files/254996/06km-rigaku-suugaku_r7.pdf,downloads/www.hiroshima-u.ac.jp/06km-rigaku-suugaku_r7.pdf,ok:1370KB
https://www.hiroshima-u.ac.jp/system/files/254998/07km-rigaku-butsuri_r7.pdf,downloads/www.hiroshima-u.ac.jp/07km-rigaku-butsuri_r7.pdf,ok:2007KB
https://www.hiroshima-u.ac.jp/system/files/255329/08km-sigaku_r7.pdf,downloads/www.hiroshima-u.ac.jp/08km-sigaku_r7.pdf,ok:605KB
https://www.hiroshima-u.ac.jp/system/files/255002/01kk-kyoiku-kenkou_r7.pdf,downloads/www.hiroshima-u.ac.jp/01kk-kyoiku-kenkou_r7.pdf,ok:229KB
https://www.hiroshima-u.ac.jp/system/files/255003/02kk-kyoiku-kyoiku_r7.pdf,downloads/www.hiroshima-u.ac.jp/02kk-kyoiku-kyoiku_r7.pdf,ok:156KB
https://www.hiroshima-u.ac.jp/system/files/255006/03kk-kyoiku-shinri_r7.pdf,downloads/www.hiroshima-u.ac.jp/03kk-kyoiku-shinri_r7.pdf,ok:200KB
https://www.hiroshima-u.ac.jp/system/files/255160/04kk-hougaku_r7.pdf,downloads/www.hiroshima-u.ac.jp/04kk-hougaku_r7.pdf,ok:710KB
https://www.hiroshima-u.ac.jp/system/files/255009/05kk-keizai_r7.pdf,downloads/www.hiroshima-u.ac.jp/05kk-keizai_r7.pdf,ok:246KB
https://www.hiroshima-u.ac.jp/system/files/255010/06kk-rigaku-suugaku_r7.pdf,downloads/www.hiroshima-u.ac.jp/06kk-rigaku-suugaku_r7.pdf,ok:193KB
https://www.hiroshima-u.ac.jp/system/files/255011/07kk-rigaku-butsuri_r7.pdf,downloads/www.hiroshima-u.ac.jp/07kk-rigaku-butsuri_r7.pdf,ok:303KB
https://www.hiroshima-u.ac.jp/system/files/255022/08kk-sigaku_r7.pdf,downloads/www.hiroshima-u.ac.jp/08kk-sigaku_r7.pdf,ok:589KB
https://www.hiroshima-u.ac.jp/system/files/248430/01sougoukagakubu1-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/01sougoukagakubu1-m_r7.pdf,ok:457KB
https://www.hiroshima-u.ac.jp/system/files/248431/02_12indiateysugaku_bukkyougaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_12indiateysugaku_bukkyougaku-m_r7.pdf,ok:371KB
https://www.hiroshima-u.ac.jp/system/files/248432/02_13rinrigaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_13rinrigaku-m_r7.pdf,ok:372KB
https://www.hiroshima-u.ac.jp/system/files/248433/02_15nihonshigaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_15nihonshigaku-m_r7.pdf,ok:425KB
https://www.hiroshima-u.ac.jp/system/files/248434/02_16toyoshigaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_16toyoshigaku-m_r7.pdf,ok:367KB
https://www.hiroshima-u.ac.jp/system/files/248435/02_17seiyoushigaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_17seiyoushigaku-m_r7.pdf,ok:428KB
https://www.hiroshima-u.ac.jp/system/files/248436/02_18chirigaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_18chirigaku-m_r7.pdf,ok:443KB
https://www.hiroshima-u.ac.jp/system/files/248437/02_19koukogaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_19koukogaku-m_r7.pdf,ok:419KB
https://www.hiroshima-u.ac.jp/system/files/248438/02_21nihonbungakugogaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_21nihonbungakugogaku-m_r7.pdf,ok:450KB
https://www.hiroshima-u.ac.jp/system/files/248439/02_23eibeibungakugogaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_23eibeibungakugogaku-m_r7.pdf,ok:412KB
https://www.hiroshima-u.ac.jp/system/files/248440/02_26gengogaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_26gengogaku-m_r7.pdf,ok:429KB
https://www.hiroshima-u.ac.jp/system/files/248441/03_03kyoikugakubu_rika-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_03kyoikugakubu_rika-m_r7.pdf,ok:922KB
https://www.hiroshima-u.ac.jp/system/files/248442/03_09kyoikugakubu_nihongo-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_09kyoikugakubu_nihongo-m_r7.pdf,ok:750KB
https://www.hiroshima-u.ac.jp/system/files/248443/03_10kyoikugakubu_tabunka1-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_10kyoikugakubu_tabunka1-m_r7.pdf,ok:762KB
https://www.hiroshima-u.ac.jp/system/files/266829/03_16kyoikugakubu_ongaku-jitsugi-m.pdf,downloads/www.hiroshima-u.ac.jp/03_16kyoikugakubu_ongaku-jitsugi-m.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/258908/03_13kyoikugakubu_bijyutsu-m.pdf,downloads/www.hiroshima-u.ac.jp/03_13kyoikugakubu_bijyutsu-m.pdf,exists
https://www.hiroshima-u.ac.jp/system/files/248444/03_15kyoikugakubu_kyoiku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_15kyoikugakubu_kyoiku-m_r7.pdf,ok:450KB
https://www.hiroshima-u.ac.jp/system/files/248445/04hougakubu-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/04hougakubu-m_r7.pdf,ok:844KB
https://www.hiroshima-u.ac.jp/system/files/248446/06_01rigakubu_suugaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/06_01rigakubu_suugaku-m_r7.pdf,ok:1437KB
https://www.hiroshima-u.ac.jp/system/files/249382/07_01igakubu_igakka-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/07_01igakubu_igakka-m_r7.pdf,ok:1078KB
https://www.hiroshima-u.ac.jp/system/files/248447/07_02igakubu_hoken-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/07_02igakubu_hoken-m_r7.pdf,ok:365KB
https://www.hiroshima-u.ac.jp/system/files/248448/08_01shigakubu_shigaku-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/08_01shigakubu_shigaku-m_r7.pdf,ok:545KB
https://www.hiroshima-u.ac.jp/system/files/248449/08_02shigakubu_koukuu-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/08_02shigakubu_koukuu-m_r7.pdf,ok:515KB
https://www.hiroshima-u.ac.jp/system/files/248450/10_01kougakubu_1-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_01kougakubu_1-m_r7.pdf,ok:632KB
https://www.hiroshima-u.ac.jp/system/files/248451/10_02kougakubu_2-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_02kougakubu_2-m_r7.pdf,ok:498KB
https://www.hiroshima-u.ac.jp/system/files/248452/10_04kougakubu_4-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_04kougakubu_4-m_r7.pdf,ok:377KB
https://www.hiroshima-u.ac.jp/system/files/248453/11seibutuseisangakubu-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/11seibutuseisangakubu-m_r7.pdf,ok:3081KB
https://www.hiroshima-u.ac.jp/system/files/248454/12jyohoukagakubu2-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/12jyohoukagakubu2-m_r7.pdf,ok:973KB
https://www.hiroshima-u.ac.jp/system/files/248455/03_10kyoikugakubu_tabunka-IBm_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_10kyoikugakubu_tabunka-IBm_r7.pdf,ok:890KB
https://www.hiroshima-u.ac.jp/system/files/248457/06_01rigakubu_suugaku-m_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/06_01rigakubu_suugaku-m_r7_0.pdf,ok:1437KB
https://www.hiroshima-u.ac.jp/system/files/248458/10_01kougakubu_1-m_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/10_01kougakubu_1-m_r7_0.pdf,ok:632KB
https://www.hiroshima-u.ac.jp/system/files/248459/10_03kougakubu_3IBm_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_03kougakubu_3IBm_r7.pdf,ok:1264KB
https://www.hiroshima-u.ac.jp/system/files/248461/12jyohoukagakubu2-m_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/12jyohoukagakubu2-m_r7_0.pdf,ok:973KB
https://www.hiroshima-u.ac.jp/system/files/248462/04hougakubu-m_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/04hougakubu-m_r7_0.pdf,ok:844KB
https://www.hiroshima-u.ac.jp/system/files/249292/05keizaigakubu-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/05keizaigakubu-m_r7.pdf,ok:471KB
https://www.hiroshima-u.ac.jp/system/files/248466/01sougoukagakubu-p-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/01sougoukagakubu-p-m_r7.pdf,ok:431KB
https://www.hiroshima-u.ac.jp/system/files/248467/04hougakubu-m_r7_1.pdf,downloads/www.hiroshima-u.ac.jp/04hougakubu-m_r7_1.pdf,ok:844KB
https://www.hiroshima-u.ac.jp/system/files/249293/05keizaigakubu-m_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/05keizaigakubu-m_r7_0.pdf,ok:471KB
https://www.hiroshima-u.ac.jp/system/files/248471/12_02jyohoukagakubu-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/12_02jyohoukagakubu-m_r7.pdf,ok:1547KB
https://www.hiroshima-u.ac.jp/system/files/248473/03_07kyoiku_kokugo-m_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_07kyoiku_kokugo-m_r7.pdf,ok:776KB
https://www.hiroshima-u.ac.jp/system/files/248474/11seibutuseisangakubu-m_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/11seibutuseisangakubu-m_r7_0.pdf,ok:3081KB
https://www.hiroshima-u.ac.jp/system/files/249296/01_01sougoukagakubu_1-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/01_01sougoukagakubu_1-ks_r7.pdf,ok:247KB
https://www.hiroshima-u.ac.jp/system/files/249297/02_12indiateysugaku_bukkyougaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_12indiateysugaku_bukkyougaku-ks_r7.pdf,ok:230KB
https://www.hiroshima-u.ac.jp/system/files/249298/02_13rinrigaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_13rinrigaku-ks_r7.pdf,ok:220KB
https://www.hiroshima-u.ac.jp/system/files/249299/02_15nihonshigaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_15nihonshigaku-ks_r7.pdf,ok:392KB
https://www.hiroshima-u.ac.jp/system/files/249300/02_16toyoshigaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_16toyoshigaku-ks_r7.pdf,ok:213KB
https://www.hiroshima-u.ac.jp/system/files/249301/02_17seiyoushigaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_17seiyoushigaku-ks_r7.pdf,ok:254KB
https://www.hiroshima-u.ac.jp/system/files/249302/02_18chirigaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_18chirigaku-ks_r7.pdf,ok:556KB
https://www.hiroshima-u.ac.jp/system/files/249303/02_19koukogaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_19koukogaku-ks_r7.pdf,ok:319KB
https://www.hiroshima-u.ac.jp/system/files/249304/02_21nihonbungakugogaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_21nihonbungakugogaku-ks_r7.pdf,ok:239KB
https://www.hiroshima-u.ac.jp/system/files/249305/02_23eibeibungakugogaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_23eibeibungakugogaku-ks_r7.pdf,ok:212KB
https://www.hiroshima-u.ac.jp/system/files/249389/02_26gengogaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/02_26gengogaku-ks_r7.pdf,ok:454KB
https://www.hiroshima-u.ac.jp/system/files/249308/03_03kyoikugakubu_rika-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_03kyoikugakubu_rika-ks_r7.pdf,ok:340KB
https://www.hiroshima-u.ac.jp/system/files/249309/03_09kyoikugakubu_nihongo-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_09kyoikugakubu_nihongo-ks_r7.pdf,ok:303KB
https://www.hiroshima-u.ac.jp/system/files/249310/03_10kyoikugakubu_tabunka_1-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_10kyoikugakubu_tabunka_1-ks_r7.pdf,ok:264KB
https://www.hiroshima-u.ac.jp/system/files/249311/03-15kyoikugakubu_kyoiku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/03-15kyoikugakubu_kyoiku-ks_r7.pdf,ok:193KB
https://www.hiroshima-u.ac.jp/system/files/249315/04_01hougakubu-ks_r7_0.pdf,downloads/www.hiroshima-u.ac.jp/04_01hougakubu-ks_r7_0.pdf,ok:510KB
https://www.hiroshima-u.ac.jp/system/files/249316/06_01rigakubu_suugaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/06_01rigakubu_suugaku-ks_r7.pdf,ok:182KB
https://www.hiroshima-u.ac.jp/system/files/249323/07_01igakubu_igakka-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/07_01igakubu_igakka-ks_r7.pdf,ok:1070KB
https://www.hiroshima-u.ac.jp/system/files/249388/07_02igakubu_hoken-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/07_02igakubu_hoken-ks_r7.pdf,ok:291KB
https://www.hiroshima-u.ac.jp/system/files/249325/08_01shigakubu_shigaku-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/08_01shigakubu_shigaku-ks_r7.pdf,ok:482KB
https://www.hiroshima-u.ac.jp/system/files/249326/08_02shigakubu_koukuu-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/08_02shigakubu_koukuu-ks_r7.pdf,ok:341KB
https://www.hiroshima-u.ac.jp/system/files/249327/10_01kougakubu_1-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_01kougakubu_1-ks_r7.pdf,ok:386KB
https://www.hiroshima-u.ac.jp/system/files/249328/10_02kougakubu_2-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_02kougakubu_2-ks_r7.pdf,ok:225KB
https://www.hiroshima-u.ac.jp/system/files/249329/10_04kougakubu_4-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_04kougakubu_4-ks_r7.pdf,ok:258KB
https://www.hiroshima-u.ac.jp/system/files/249330/11_seibutuseisangakubu-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/11_seibutuseisangakubu-ks_r7.pdf,ok:762KB
https://www.hiroshima-u.ac.jp/system/files/249331/12_1jyohoukagakubu2-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/12_1jyohoukagakubu2-ks_r7.pdf,ok:163KB
https://www.hiroshima-u.ac.jp/system/files/249334/03_10kyoikugakubu_tabunka_IB-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_10kyoikugakubu_tabunka_IB-ks_r7.pdf,ok:346KB
https://www.hiroshima-u.ac.jp/system/files/249335/06_02rigakubu_suugaku-IB-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/06_02rigakubu_suugaku-IB-ks_r7.pdf,ok:185KB
https://www.hiroshima-u.ac.jp/system/files/249337/10_01kougakubu_1-IB-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_01kougakubu_1-IB-ks_r7.pdf,ok:388KB
https://www.hiroshima-u.ac.jp/system/files/249338/10_03kougakubu_3-IBks_r7.pdf,downloads/www.hiroshima-u.ac.jp/10_03kougakubu_3-IBks_r7.pdf,ok:887KB
https://www.hiroshima-u.ac.jp/system/files/249339/12_2jyohoukagakubu-IB-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/12_2jyohoukagakubu-IB-ks_r7.pdf,ok:165KB
https://www.hiroshima-u.ac.jp/system/files/249342/04_02hougakubu-s-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/04_02hougakubu-s-ks_r7.pdf,ok:510KB
https://www.hiroshima-u.ac.jp/system/files/249343/05_01keizaigakubu-s-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/05_01keizaigakubu-s-ks_r7.pdf,ok:218KB
https://www.hiroshima-u.ac.jp/system/files/249345/01_02sougoukagakubu_p-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/01_02sougoukagakubu_p-ks_r7.pdf,ok:208KB
https://www.hiroshima-u.ac.jp/system/files/249347/04_03hougakubu-p-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/04_03hougakubu-p-ks_r7.pdf,ok:511KB
https://www.hiroshima-u.ac.jp/system/files/249348/05_02keizaigakubu-p-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/05_02keizaigakubu-p-ks_r7.pdf,ok:219KB
https://www.hiroshima-u.ac.jp/system/files/249350/12_02johokagakubu_c-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/12_02johokagakubu_c-ks_r7.pdf,ok:152KB
https://www.hiroshima-u.ac.jp/system/files/249351/03_07kyoikugakubu_kokugo-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/03_07kyoikugakubu_kokugo-ks_r7.pdf,ok:268KB
https://www.hiroshima-u.ac.jp/system/files/249352/11_02seibutuseisangakubu-ks_r7.pdf,downloads/www.hiroshima-u.ac.jp/11_02seibutuseisangakubu-ks_r7.pdf,ok:716KB
https://www.hiroshima-u.ac.jp/system/files/266647/nyugakushikaku_shinseisyo_202507.pdf,downloads/www.hiroshima-u.ac.jp/nyugakushikaku_shinseisyo_202507.pdf,ok:85KB
https://www.hiroshima-u.ac.jp/system/files/294701/R8%20senbatsunopointo.pdf,downloads/www.hiroshima-u.ac.jp/R8 senbatsunopointo.pdf,ok:8287KB
https://www.hiroshima-u.ac.jp/system/files/269967/r07_onepoint_advice_20250916.pdf,downloads/www.hiroshima-u.ac.jp/r07_onepoint_advice_20250916.pdf,ok:417KB
